AST_date_time_1,AST_date_time_2,AST_AirTF,AST_RH,AST_Rainfall_Tot,AST_VWC1,AST_VWC2,AST_VWC3,AST_VWC4
NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-Feb-2018,05:45:00,40.38742,84.997,0,0,0,0,0
10-Feb-2018,06:00:00,40.28027,85.72961,0,0,0,0,0
10-Feb-2018,06:15:00,40.3572,85.95549,0,0,0,0,0
10-Feb-2018,06:30:00,40.53302,85.72808,0,0,0,0,0
10-Feb-2018,06:45:00,41.09346,85.63192,0,0,0,0,0
10-Feb-2018,07:00:00,40.74181,85.76623,0,0,0,0,0
10-Feb-2018,07:15:00,41.56598,85.54646,0,0,0,0,0
10-Feb-2018,07:30:00,41.58521,85.57088,0,0,0,0,0
10-Feb-2018,07:45:00,42.08247,87.19633,0,0,0,0,0
10-Feb-2018,08:00:00,9.653881,82.04065,0,0,0,0,0
10-Feb-2018,08:15:00,40.18137,86.59347,0,0,0,0,0
10-Feb-2018,08:30:00,42.74181,87.64047,0,0,0,0,0
10-Feb-2018,08:45:00,46.17039,83.98205,0,0,0,0,0
10-Feb-2018,09:00:00,46.74181,83.31812,0,0,0,0,0
10-Feb-2018,09:15:00,47.17038,82.27417,0,0,0,0,0
10-Feb-2018,09:30:00,47.68687,82.6481,0,0,0,0,0
10-Feb-2018,09:45:00,48.26929,80.88223,0,0,0,0,0
10-Feb-2018,10:00:00,49.52203,80.34499,0,0,0,0,0
10-Feb-2018,10:15:00,49.04127,81.13711,0,0,0,0,0
10-Feb-2018,10:30:00,48.87368,79.05072,0,0,0,0,0
10-Feb-2018,10:45:00,50.52203,79.03088,0,0,0,0,0
10-Feb-2018,11:00:00,51.35719,77.32911,0,0,0,0,0
10-Feb-2018,11:15:00,51.18138,78.59895,0,0,0,0,0
10-Feb-2018,11:30:00,53.555,76.97502,0,0,0,0,0
10-Feb-2018,11:45:00,51.71709,74.15908,0,0,0,0,0
10-Feb-2018,12:00:00,48.77478,74.70243,0,0,0,0,0
10-Feb-2018,12:15:00,49.24457,77.71983,0,0,0,0,0
10-Feb-2018,12:30:00,54.03577,85.62582,0,0,0,0,0
10-Feb-2018,12:45:00,50.93962,83.20823,0,0,0,0,0
10-Feb-2018,13:00:00,47.88467,81.9506,0.01,0,0,0,0
10-Feb-2018,13:15:00,47.42313,87.77631,0.01,0,0,0,0
10-Feb-2018,13:30:00,47.12643,89.09347,0.01,0,0,0,0
10-Feb-2018,13:45:00,46.46434,89.19878,0,0,0,0,0
10-Feb-2018,14:00:00,46.36819,91.44542,0.02,0,0,0,0
10-Feb-2018,14:15:00,46.09071,94.00189,0.02,0,0,0,0
10-Feb-2018,14:30:00,45.21434,93.99273,0.01,0,0,0,0
10-Feb-2018,14:45:00,43.98906,94.94207,0.02,0,0,0,0
10-Feb-2018,15:00:00,44.32423,95.69298,0.05999999,0,0,0,0
10-Feb-2018,15:15:00,44.77478,94.49029,0.02,0,0,0,0
10-Feb-2018,15:30:00,44.6017,93.84927,0.01,0,0,0,0
10-Feb-2018,15:45:00,44.49731,93.32577,0.01,0,0,0,0
10-Feb-2018,16:00:00,43.82148,94.28272,0,0,0,0,0
10-Feb-2018,16:15:00,43.87368,94.83828,0,0,0,0,0
10-Feb-2018,16:30:00,44.15939,94.67955,0,0,0,0,0
10-Feb-2018,16:45:00,42.89566,93.70885,0,0,0,0,0
10-Feb-2018,17:00:00,41.07148,95.07027,0,0,0,0,0
10-Feb-2018,17:15:00,40.98082,94.94817,0,0,0,0,0
10-Feb-2018,17:30:00,43.59895,97.00555,0,0,0,0,0
10-Feb-2018,17:45:00,43.36819,97.17802,0,0,0,0,0
10-Feb-2018,18:00:00,43.42314,96.80409,0,0,0,0,0
10-Feb-2018,18:15:00,43.25829,97.32912,0,0,0,0,0
10-Feb-2018,18:30:00,43.60994,97.5779,0.01,0,0,0,0
10-Feb-2018,18:45:00,44.08521,97.58553,0.01,0,0,0,0
10-Feb-2018,19:00:00,44.7528,97.65269,0.03,0,0,0,0
10-Feb-2018,19:15:00,44.8517,97.70611,0.03,0,0,0,0
10-Feb-2018,19:30:00,44.56599,97.41306,0.04,0,0,0,0
10-Feb-2018,19:45:00,43.76379,97.1475,0.03,0,0,0,0
10-Feb-2018,20:00:00,43.29951,97.70153,0.05,0,0,0,0
10-Feb-2018,20:15:00,43.04951,97.9793,0.06999999,0,0,0,0
10-Feb-2018,20:30:00,43.90665,98.62033,0.02,0,0,0,0
10-Feb-2018,20:45:00,44.18137,98.81875,0.01,0,0,0,0
10-Feb-2018,21:00:00,44.54401,98.67833,0.02,0,0,0,0
10-Feb-2018,21:15:00,44.35719,98.71496,0.03,0,0,0,0
10-Feb-2018,21:30:00,44.62368,99.67955,0.02,0,0,0,0
10-Feb-2018,21:45:00,44.56599,99.03089,0.01,0,0,0,0
10-Feb-2018,22:00:00,44.49731,98.55623,0,0,0,0,0
10-Feb-2018,22:15:00,44.11544,99.05074,0,0,0,0,0
10-Feb-2018,22:30:00,43.36819,99.1591,0.01,0,0,0,0
10-Feb-2018,22:45:00,43.06049,99.06905,0,0,0,0,0
10-Feb-2018,23:00:00,44.20335,99.93138,0,0,0,0,0
10-Feb-2018,23:15:00,45.92588,99.81386,0,0,0,0,0
10-Feb-2018,23:30:00,46.64291,99.30105,0,0,0,0,0
10-Feb-2018,23:45:00,46.42863,98.66002,0,0,0,0,0
11-Feb-2018,00:00:00,46.51104,98.3746,0,0,0,0,0
11-Feb-2018,00:15:00,45.93961,98.37308,0.01,0,0,0,0
11-Feb-2018,00:30:00,46.20335,98.07393,0.01,0,0,0,0
11-Feb-2018,00:45:00,46.17313,98.47076,0.01,0,0,0,0
11-Feb-2018,01:00:00,46.59895,98.2815,0.01,0,0,0,0
11-Feb-2018,01:15:00,46.04676,98.20214,0.02,0,0,0,0
11-Feb-2018,01:30:00,46.09346,98.41734,0,0,0,0,0
11-Feb-2018,01:45:00,46.50006,98.80653,0.01,0,0,0,0
11-Feb-2018,02:00:00,46.96159,99.00953,0.02,0,0,0,0
11-Feb-2018,02:15:00,47.22533,99.02632,0.01,0,0,0,0
11-Feb-2018,02:30:00,47.9616,99.75892,0.02,0,0,0,0
11-Feb-2018,02:45:00,48.28027,98.59286,0.01,0,0,0,0
11-Feb-2018,03:00:00,50.1649,97.39628,0.01,0,0,0,0
11-Feb-2018,03:15:00,50.36819,93.34866,0.02,0,0,0,0
11-Feb-2018,03:30:00,49.91764,93.15329,0.01,0,0,0,0
11-Feb-2018,03:45:00,50.19236,92.70763,0.01,0,0,0,0
11-Feb-2018,04:00:00,49.93962,93.3746,0.01,0,0,0,0
11-Feb-2018,04:15:00,49.42863,93.71496,0.01,0,0,0,0
11-Feb-2018,04:30:00,48.12643,95.45336,0.01,0,0,0,0
11-Feb-2018,04:45:00,47.91764,96.84072,0,0,0,0,0
11-Feb-2018,05:00:00,46.74181,97.60995,0.01,0,0,0,0
11-Feb-2018,05:15:00,47.04676,98.21282,0.01,0,0,0,0
11-Feb-2018,05:30:00,47.33522,97.94573,0.02,0,0,0,0
11-Feb-2018,05:45:00,47.20335,98.44482,0.01,0,0,0,0
11-Feb-2018,06:00:00,46.82972,97.52143,0,0,0,0,0
11-Feb-2018,06:15:00,46.47258,98.28761,0.01,0,0,0,0
11-Feb-2018,06:30:00,46.58797,98.44329,0.01,0,0,0,0
11-Feb-2018,06:45:00,46.75555,97.92742,0.01,0,0,0,0
11-Feb-2018,07:00:00,45.47807,98.56081,0.03,0,0,0,0
11-Feb-2018,07:15:00,46.40115,99.00189,0.02,0,0,0,0
11-Feb-2018,07:30:00,45.84071,99.2583,0.01,0,0,0,0
11-Feb-2018,07:45:00,46.305,99.58645,0.01,0,0,0,0
11-Feb-2018,08:00:00,13.45058,94.24456,0,0,0,0,0
11-Feb-2018,08:15:00,43.87368,98.01594,0.01,0,0,0,0
11-Feb-2018,08:30:00,43.04951,97.23907,0.02,0,0,0,0
11-Feb-2018,08:45:00,42.11543,96.75525,0.03,0,0,0,0
11-Feb-2018,09:00:00,44.01928,97.59164,0.04,0,0,0,0
11-Feb-2018,09:15:00,43.97258,97.48328,0.02,0,0,0,0
11-Feb-2018,09:30:00,44.51104,98.26167,0.05999999,0,0,0,0
11-Feb-2018,09:45:00,45.57698,98.24335,0.02,0,0,0,0
11-Feb-2018,10:00:00,46.01654,98.19603,0.01,0,0,0,0
11-Feb-2018,10:15:00,45.50005,97.62368,0.01,0,0,0,0
11-Feb-2018,10:30:00,44.32423,97.37797,0,0,0,0,0
11-Feb-2018,10:45:00,44.38741,97.04219,0.01,0,0,0,0
11-Feb-2018,11:00:00,44.81873,97.07882,0.01,0,0,0,0
11-Feb-2018,11:15:00,43.81873,97.59774,0.02,0,0,0,0
11-Feb-2018,11:30:00,46.0495,97.82821,0.02,0,0,0,0
11-Feb-2018,11:45:00,47.60994,97.76257,0.01,0,0,0,0
11-Feb-2018,12:00:00,46.87093,97.34133,0.01,0,0,0,0
11-Feb-2018,12:15:00,47.09346,96.85293,0,0,0,0,0
11-Feb-2018,12:30:00,46.35445,95.86697,0.01,0,0,0,0
11-Feb-2018,12:45:00,45.69786,96.40726,0.06999999,0,0,0,0
11-Feb-2018,13:00:00,43.35719,96.32943,0.04,0,0,0,0
11-Feb-2018,13:15:00,43.36819,96.98877,0.13,0,0,0,0
11-Feb-2018,13:30:00,43.7528,97.23907,0.13,0,0,0,0
11-Feb-2018,13:45:00,43.00555,97.09103,0.14,0,0,0,0
11-Feb-2018,14:00:00,44.28028,98.5135,0.03,0,0,0,0
11-Feb-2018,14:15:00,45.26929,98.36087,0.01,0,0,0,0
11-Feb-2018,14:30:00,46.15665,98.70275,0,0,0,0,0
11-Feb-2018,14:45:00,45.47807,97.43291,0.01,0,0,0,0
11-Feb-2018,15:00:00,48.87643,98.7577,0.01,0,0,0,0
11-Feb-2018,15:15:00,49.40115,98.48907,0,0,0,0,0
11-Feb-2018,15:30:00,50.41215,98.70123,0.01,0,0,0,0
11-Feb-2018,15:45:00,51.09346,97.61453,0,0,0,0,0
11-Feb-2018,16:00:00,51.35719,97.00404,0.01,0,0,0,0
11-Feb-2018,16:15:00,52.64567,97.92284,0,0,0,0,0
11-Feb-2018,16:30:00,55.17039,93.37766,0.01,0,0,0,0
11-Feb-2018,16:45:00,58.36819,87.93198,0,0,0,0,0
11-Feb-2018,17:00:00,56.45611,88.7821,0.01,0,0,0,0
11-Feb-2018,17:15:00,56.02753,92.40238,0.02,0,0,0,0
11-Feb-2018,17:30:00,55.58797,95.39841,0.04,0,0,0,0
11-Feb-2018,17:45:00,55.22533,96.91398,0.02,0,0,0,0
11-Feb-2018,18:00:00,55.36819,97.62368,0,0,0,0,0
11-Feb-2018,18:15:00,55.1594,96.89567,0,0,0,0,0
11-Feb-2018,18:30:00,54.81873,96.38895,0,0,0,0,0
11-Feb-2018,18:45:00,54.37917,96.99335,0,0,0,0,0
11-Feb-2018,19:00:00,54.0605,97.03303,0,0,0,0,0
11-Feb-2018,19:15:00,53.95061,96.92009,0,0,0,0,0
11-Feb-2018,19:30:00,54.08248,97.41917,0.01,0,0,0,0
11-Feb-2018,19:45:00,55.21434,98.0373,0,0,0,0,0
11-Feb-2018,20:00:00,55.80775,98.08309,0,0,0,0,0
11-Feb-2018,20:15:00,55.55501,97.20702,0,0,0,0,0
11-Feb-2018,20:30:00,55.2583,96.75372,0,0,0,0,0
11-Feb-2018,20:45:00,54.4561,96.66978,0,0,0,0,0
11-Feb-2018,21:00:00,53.88467,96.32333,0,0,0,0,0
11-Feb-2018,21:15:00,53.65115,96.45,0,0,0,0,0
11-Feb-2018,21:30:00,52.9616,96.12032,0,0,0,0,0
11-Feb-2018,21:45:00,52.53577,96.48052,0,0,0,0,0
11-Feb-2018,22:00:00,52.50006,96.63315,0,0,0,0,0
11-Feb-2018,22:15:00,53.09347,96.8224,0,0,0,0,0
11-Feb-2018,22:30:00,52.91764,96.6881,0,0,0,0,0
11-Feb-2018,22:45:00,52.84346,96.27143,0,0,0,0,0
11-Feb-2018,23:00:00,52.54401,96.29585,0,0,0,0,0
11-Feb-2018,23:15:00,50.80775,96.55836,0,0,0,0,0
11-Feb-2018,23:30:00,50.32423,98.00067,0,0,0,0,0
11-Feb-2018,23:45:00,51.07423,98.42192,0,0,0,0,0
12-Feb-2018,00:00:00,50.91764,97.83431,0,0,0,0,0
12-Feb-2018,00:15:00,51.08247,98.17925,0,0,0,0,0
12-Feb-2018,00:30:00,55.14841,99.90392,0,0,0,0,0
12-Feb-2018,00:45:00,58.95885,98.80653,0,0,0,0,0
12-Feb-2018,01:00:00,61.29128,94.76501,0,0,0,0,0
12-Feb-2018,01:15:00,62.2061,93.00525,0,0,0,0,0
12-Feb-2018,01:30:00,63.86271,86.78424,0,0,0,0,0
12-Feb-2018,01:45:00,63.69237,84.22167,0,0,0,0,0
12-Feb-2018,02:00:00,62.57698,83.78821,0,0,0,0,0
12-Feb-2018,02:15:00,62.15392,83.51959,0,0,0,0,0
12-Feb-2018,02:30:00,61.46709,83.14718,0,0,0,0,0
12-Feb-2018,02:45:00,61.09346,82.74426,0,0,0,0,0
12-Feb-2018,03:00:00,60.82973,80.87917,0,0,0,0,0
12-Feb-2018,03:15:00,60.54402,77.99456,0,0,0,0,0
12-Feb-2018,03:30:00,60.28028,70.86237,0,0,0,0,0
12-Feb-2018,03:45:00,59.72534,67.11543,0,0,0,0,0
12-Feb-2018,04:00:00,59.1594,66.15084,0,0,0,0,0
12-Feb-2018,04:15:00,58.30226,66.21799,0,0,0,0,0
12-Feb-2018,04:30:00,57.64291,68.52569,0,0,0,0,0
12-Feb-2018,04:45:00,56.98358,71.40725,0,0,0,0,0
12-Feb-2018,05:00:00,51.39017,75.90664,0,0,0,0,0
12-Feb-2018,05:15:00,50.17314,73.64779,0,0,0,0,0
12-Feb-2018,05:30:00,49.13742,74.78179,0,0,0,0,0
12-Feb-2018,05:45:00,47.28027,67.08032,0,0,0,0,0
12-Feb-2018,06:00:00,46.51104,67.41915,0,0,0,0,0
12-Feb-2018,06:15:00,45.81049,68.2998,0,0,0,0,0
12-Feb-2018,06:30:00,45.43412,64.05224,0,0,0,0,0
12-Feb-2018,06:45:00,44.45885,64.6429,0,0,0,0,0
12-Feb-2018,07:00:00,43.60994,64.46433,0,0,0,0,0
12-Feb-2018,07:15:00,43.07149,65.21677,0,0,0,0,0
12-Feb-2018,07:30:00,42.60994,65.3816,0,0,0,0,0
12-Feb-2018,07:45:00,42.96433,66.00432,0,0,0,0,0
12-Feb-2018,08:00:00,9.681355,62.11543,0,0,0,0,0
12-Feb-2018,08:15:00,38.56599,65.49913,0,0,0,0,0
12-Feb-2018,08:30:00,40.22532,66.58429,0,0,0,0,0
12-Feb-2018,08:45:00,40.55499,65.94021,0,0,0,0,0
12-Feb-2018,09:00:00,40.73906,66.54766,0,0,0,0,0
12-Feb-2018,09:15:00,40.42313,65.80895,0,0,0,0,0
12-Feb-2018,09:30:00,40.28027,65.17251,0,0,0,0,0
12-Feb-2018,09:45:00,40.9506,64.83673,0,0,0,0,0
12-Feb-2018,10:00:00,40.76379,66.53698,0,0,0,0,0
12-Feb-2018,10:15:00,40.09346,66.12183,0,0,0,0,0
12-Feb-2018,10:30:00,40.9561,65.23509,0,0,0,0,0
12-Feb-2018,10:45:00,45.04951,64.62459,0,0,0,0,0
12-Feb-2018,11:00:00,43.97258,61.34009,0,0,0,0,0
12-Feb-2018,11:15:00,40.08247,58.71494,0,0,0,0,0
12-Feb-2018,11:30:00,42.15939,55.77232,0,0,0,0,0
12-Feb-2018,11:45:00,42.69511,55.29612,0,0,0,0,0
12-Feb-2018,12:00:00,40.37093,50.05192,0,0,0,0,0
12-Feb-2018,12:15:00,42.29401,48.9225,0,0,0,0,0
12-Feb-2018,12:30:00,44.0495,48.98965,0,0,0,0,0
12-Feb-2018,12:45:00,43.82972,49.85656,0,0,0,0,0
12-Feb-2018,13:00:00,43.57697,43.66608,0,0,0,0,0
12-Feb-2018,13:15:00,41.25829,41.82085,0,0,0,0,0
12-Feb-2018,13:30:00,52.89566,48.33794,0,0,0,0,0
12-Feb-2018,13:45:00,60.15941,51.32329,0,0,0,0,0
12-Feb-2018,14:00:00,47.0495,44.69783,0,0,0,0,0
12-Feb-2018,14:15:00,46.65115,44.77109,0,0,0,0,0
12-Feb-2018,14:30:00,57.85171,50.34344,0,0,0,0,0
12-Feb-2018,14:45:00,46.99457,43.78819,0,0,0,0,0
12-Feb-2018,15:00:00,48.32423,41.83458,0,0,0,0,0
12-Feb-2018,15:15:00,47.60994,41.65754,0,0,0,0,0
12-Feb-2018,15:30:00,47.98357,40.99209,0,0,0,0,0
12-Feb-2018,15:45:00,49.0138,40.3999,0,0,0,0,0
12-Feb-2018,16:00:00,45.23357,37.14899,0,0,0,0,0
12-Feb-2018,16:15:00,44.41215,33.39593,0,0,0,0,0
12-Feb-2018,16:30:00,65.14841,45.6609,0,0,0,0,0
12-Feb-2018,16:45:00,43.19236,29.49788,0,0,0,0,0
12-Feb-2018,17:00:00,42.32423,27.38402,0,0,0,0,0
12-Feb-2018,17:15:00,41.30225,29.38494,0,0,0,0,0
12-Feb-2018,17:30:00,43.6539,30.23506,0,0,0,0,0
12-Feb-2018,17:45:00,43.33522,29.87334,0,0,0,0,0
12-Feb-2018,18:00:00,42.98357,28.58671,0,0,0,0,0
12-Feb-2018,18:15:00,42.28027,26.23628,0,0,0,0,0
12-Feb-2018,18:30:00,42.11543,26.85747,0,0,0,0,0
12-Feb-2018,18:45:00,41.6539,23.3074,0,0,0,0,0
12-Feb-2018,19:00:00,41.41214,23.07389,0,0,0,0,0
12-Feb-2018,19:15:00,41.18412,24.9237,0,0,0,0,0
12-Feb-2018,19:30:00,40.96159,24.60624,0,0,0,0,0
12-Feb-2018,19:45:00,40.34621,26.83304,0,0,0,0,0
12-Feb-2018,20:00:00,40.08247,27.43439,0,0,0,0,0
12-Feb-2018,20:15:00,39.555,25.30069,0,0,0,0,0
12-Feb-2018,20:30:00,38.76379,24.20942,0,0,0,0,0
12-Feb-2018,20:45:00,37.91763,26.7491,0,0,0,0,0
12-Feb-2018,21:00:00,37.80774,28.21583,0,0,0,0,0
12-Feb-2018,21:15:00,36.87643,28.98354,0,0,0,0,0
12-Feb-2018,21:30:00,36.67588,30.88677,0,0,0,0,0
12-Feb-2018,21:45:00,36.22533,30.9814,0,0,0,0,0
12-Feb-2018,22:00:00,35.82972,30.91882,0,0,0,0,0
12-Feb-2018,22:15:00,35.13741,31.743,0,0,0,0,0
12-Feb-2018,22:30:00,34.93961,32.13983,0,0,0,0,0
12-Feb-2018,22:45:00,34.41214,32.74269,0,0,0,0,0
12-Feb-2018,23:00:00,34.30225,34.01406,0,0,0,0,0
12-Feb-2018,23:15:00,33.74181,34.81382,0,0,0,0,0
12-Feb-2018,23:30:00,33.35719,36.43165,0,0,0,0,0
12-Feb-2018,23:45:00,33.58521,38.01895,0,0,0,0,0
13-Feb-2018,00:00:00,32.97257,40.11908,0,0,0,0,0
13-Feb-2018,00:15:00,32.39016,41.06382,0,0,0,0,0
13-Feb-2018,00:30:00,32.60993,42.1032,0,0,0,0,0
13-Feb-2018,00:45:00,32.01653,43.65998,0,0,0,0,0
13-Feb-2018,01:00:00,31.93961,44.22775,0,0,0,0,0
13-Feb-2018,01:15:00,31.42313,44.40632,0,0,0,0,0
13-Feb-2018,01:30:00,31.64291,46.3706,0,0,0,0,0
13-Feb-2018,01:45:00,31.36543,48.00827,0,0,0,0,0
13-Feb-2018,02:00:00,31.20335,48.59283,0,0,0,0,0
13-Feb-2018,02:15:00,30.6429,48.35473,0,0,0,0,0
13-Feb-2018,02:30:00,30.63191,48.17769,0,0,0,0,0
13-Feb-2018,02:45:00,30.45059,48.34863,0,0,0,0,0
13-Feb-2018,03:00:00,30.39015,49.57115,0,0,0,0,0
13-Feb-2018,03:15:00,29.794,51.81017,0,0,0,0,0
13-Feb-2018,03:30:00,29.29125,53.56841,0,0,0,0,0
13-Feb-2018,03:45:00,29.47807,53.80956,0,0,0,0,0
13-Feb-2018,04:00:00,29.17862,55.10687,0,0,0,0,0
13-Feb-2018,04:15:00,28.90389,54.71463,0,0,0,0,0
13-Feb-2018,04:30:00,28.37917,54.69173,0,0,0,0,0
13-Feb-2018,04:45:00,28.48631,53.48141,0,0,0,0,0
13-Feb-2018,05:00:00,28.23631,54.99698,0,0,0,0,0
13-Feb-2018,05:15:00,27.99455,53.81871,0,0,0,0,0
13-Feb-2018,05:30:00,27.66488,52.78544,0,0,0,0,0
13-Feb-2018,05:45:00,27.57697,53.62946,0,0,0,0,0
13-Feb-2018,06:00:00,27.69784,54.649,0,0,0,0,0
13-Feb-2018,06:15:00,27.28027,54.36511,0,0,0,0,0
13-Feb-2018,06:30:00,27.12916,54.18502,0,0,0,0,0
13-Feb-2018,06:45:00,27.23356,54.46585,0,0,0,0,0
13-Feb-2018,07:00:00,27.30224,54.31932,0,0,0,0,0
13-Feb-2018,07:15:00,27.33521,53.1548,0,0,0,0,0
13-Feb-2018,07:30:00,27.57697,54.94814,0,0,0,0,0
13-Feb-2018,07:45:00,27.50005,53.29979,0,0,0,0,0
13-Feb-2018,08:00:00,-6.791187,46.76133,0,0,0,0,0
13-Feb-2018,08:15:00,22.26927,45.79521,0,0,0,0,0
13-Feb-2018,08:30:00,24.78026,47.06047,0,0,0,0,0
13-Feb-2018,08:45:00,25.3462,47.41914,0,0,0,0,0
13-Feb-2018,09:00:00,26.15664,45.69295,0,0,0,0,0
13-Feb-2018,09:15:00,24.26653,43.86755,0,0,0,0,0
13-Feb-2018,09:30:00,26.98355,44.85656,0,0,0,0,0
13-Feb-2018,09:45:00,28.37917,41.07145,0,0,0,0,0
13-Feb-2018,10:00:00,28.35719,42.62213,0,0,0,0,0
13-Feb-2018,10:15:00,28.91763,42.06657,0,0,0,0,0
13-Feb-2018,10:30:00,27.70884,39.80772,0,0,0,0,0
13-Feb-2018,10:45:00,30.03027,40.77231,0,0,0,0,0
13-Feb-2018,11:00:00,30.87367,40.06871,0,0,0,0,0
13-Feb-2018,11:15:00,30.40115,40.49759,0,0,0,0,0
13-Feb-2018,11:30:00,30.59895,45.27781,0,0,0,0,0
13-Feb-2018,11:45:00,32.46708,40.12976,0,0,0,0,0
13-Feb-2018,12:00:00,32.89565,40.54642,0,0,0,0,0
13-Feb-2018,12:15:00,51.81874,50.64869,0,0,0,0,0
13-Feb-2018,12:30:00,49.23907,47.25735,0,0,0,0,0
13-Feb-2018,12:45:00,40.805,42.25583,0,0,0,0,0
13-Feb-2018,13:00:00,45.88742,44.42921,0,0,0,0,0
13-Feb-2018,13:15:00,51.50007,41.77963,0,0,0,0,0
13-Feb-2018,13:30:00,46.22534,40.19844,0,0,0,0,0
13-Feb-2018,13:45:00,48.87093,38.26315,0,0,0,0,0
13-Feb-2018,14:00:00,46.89566,33.67218,0,0,0,0,0
13-Feb-2018,14:15:00,43.97258,37.49392,0,0,0,0,0
13-Feb-2018,14:30:00,50.64291,37.76865,0,0,0,0,0
13-Feb-2018,14:45:00,41.76379,34.56962,0,0,0,0,0
13-Feb-2018,15:00:00,43.555,32.72591,0,0,0,0,0
13-Feb-2018,15:15:00,42.70885,33.73476,0,0,0,0,0
13-Feb-2018,15:30:00,42.33522,34.33152,0,0,0,0,0
13-Feb-2018,15:45:00,40.93961,35.24727,0,0,0,0,0
13-Feb-2018,16:00:00,40.70609,36.84526,0,0,0,0,0
13-Feb-2018,16:15:00,39.23631,39.22927,0,0,0,0,0
13-Feb-2018,16:30:00,50.60171,47.76712,0,0,0,0,0
13-Feb-2018,16:45:00,34.10719,40.00308,0,0,0,0,0
13-Feb-2018,17:00:00,33.64291,42.51834,0,0,0,0,0
13-Feb-2018,17:15:00,32.22258,44.417,0,0,0,0,0
13-Feb-2018,17:30:00,33.99455,47.13984,0,0,0,0,0
13-Feb-2018,17:45:00,33.90664,48.7653,0,0,0,0,0
13-Feb-2018,18:00:00,33.19235,49.79551,0,0,0,0,0
13-Feb-2018,18:15:00,32.79675,52.79918,0,0,0,0,0
13-Feb-2018,18:30:00,32.95059,53.08459,0,0,0,0,0
13-Feb-2018,18:45:00,33.044,61.15084,0,0,0,0,0
13-Feb-2018,19:00:00,33.06048,63.8874,0,0,0,0,0
13-Feb-2018,19:15:00,32.82972,65.36939,0,0,0,0,0
13-Feb-2018,19:30:00,33.11543,63.96524,0,0,0,0,0
13-Feb-2018,19:45:00,33.23631,65.01989,0,0,0,0,0
13-Feb-2018,20:00:00,33.77203,64.08734,0,0,0,0,0
13-Feb-2018,20:15:00,33.9396,64.01866,0,0,0,0,0
13-Feb-2018,20:30:00,34.45609,64.32391,0,0,0,0,0
13-Feb-2018,20:45:00,34.26928,65.55865,0,0,0,0,0
13-Feb-2018,21:00:00,34.11544,66.45456,0,0,0,0,0
13-Feb-2018,21:15:00,34.22807,66.75523,0,0,0,0,0
13-Feb-2018,21:30:00,34.62093,67.23142,0,0,0,0,0
13-Feb-2018,21:45:00,34.69785,67.352,0,0,0,0,0
13-Feb-2018,22:00:00,34.93961,67.02386,0,0,0,0,0
13-Feb-2018,22:15:00,35.10719,66.75981,0,0,0,0,0
13-Feb-2018,22:30:00,35.01654,65.91885,0,0,0,0,0
13-Feb-2018,22:45:00,35.02752,67.21616,0,0,0,0,0
13-Feb-2018,23:00:00,35.08247,67.86176,0,0,0,0,0
13-Feb-2018,23:15:00,35.20609,68.20975,0,0,0,0,0
13-Feb-2018,23:30:00,35.544,68.03118,0,0,0,0,0
13-Feb-2018,23:45:00,35.89566,67.14595,0,0,0,0,0
14-Feb-2018,00:00:00,36.12642,67.23142,0,0,0,0,0
14-Feb-2018,00:15:00,36.06873,67.95182,0,0,0,0,0
14-Feb-2018,00:30:00,36.65389,66.54766,0,0,0,0,0
14-Feb-2018,00:45:00,36.37917,67.93044,0,0,0,0,0
14-Feb-2018,01:00:00,36.23631,68.9164,0,0,0,0,0
14-Feb-2018,01:15:00,36.26928,69.43686,0,0,0,0,0
14-Feb-2018,01:30:00,36.06323,69.30102,0,0,0,0,0
14-Feb-2018,01:45:00,36.22258,69.56353,0,0,0,0,0
14-Feb-2018,02:00:00,36.41213,71.41946,0,0,0,0,0
14-Feb-2018,02:15:00,36.43412,71.62703,0,0,0,0,0
14-Feb-2018,02:30:00,36.47808,71.41793,0,0,0,0,0
14-Feb-2018,02:45:00,36.88467,70.90664,0,0,0,0,0
14-Feb-2018,03:00:00,36.99456,70.04583,0,0,0,0,0
14-Feb-2018,03:15:00,36.93412,71.6484,0,0,0,0,0
14-Feb-2018,03:30:00,36.89565,70.38314,0,0,0,0,0
14-Feb-2018,03:45:00,36.96158,71.40572,0,0,0,0,0
14-Feb-2018,04:00:00,36.29125,73.65389,0,0,0,0,0
14-Feb-2018,04:15:00,36.544,75.49914,0,0,0,0,0
14-Feb-2018,04:30:00,36.13741,77.12765,0,0,0,0,0
14-Feb-2018,04:45:00,36.54126,78.31201,0.01,0,0,0,0
14-Feb-2018,05:00:00,36.50005,78.49517,0,0,0,0,0
14-Feb-2018,05:15:00,36.53301,78.43411,0,0,0,0,0
14-Feb-2018,05:30:00,37.09345,78.92709,0,0,0,0,0
14-Feb-2018,05:45:00,37.07972,76.90786,0,0,0,0,0
14-Feb-2018,06:00:00,37.555,76.28362,0,0,0,0,0
14-Feb-2018,06:15:00,37.62917,76.37673,0,0,0,0,0
14-Feb-2018,06:30:00,37.6539,75.32513,0,0,0,0,0
14-Feb-2018,06:45:00,37.62367,75.42434,0,0,0,0,0
14-Feb-2018,07:00:00,37.99455,74.03851,0,0,0,0,0
