QBG_YMD,QBG_TIME,QBG_AirTF,QBG_RH,QBG_Rainfall_Tot,QBG_VWC1,QBG_VWC2,QBG_VWC3,QBG_VWC4
06-01-2018,07:15:00,10.31322,36.47285,0,0.1906,0.2174,0.4054,0.3536
06-01-2018,07:30:00,10.47805,36.17524,0,0.1906,0.2174,0.4054,0.3536
06-01-2018,07:45:00,10.17586,36.83305,0,0.1906,0.2173,0.4054,0.3536
06-01-2018,08:00:00,9.656628,37.03605,0,0.1906,0.2174,0.4054,0.3536
06-01-2018,08:15:00,9.467066,37.23751,0,0.1899,0.2174,0.4054,0.3536
06-01-2018,08:30:00,9.239044,38.47988,0,0.1899,0.2174,0.4054,0.3536
06-01-2018,08:45:00,9.642889,36.42249,0,0.1892,0.2174,0.4054,0.3536
06-01-2018,09:00:00,8.972557,40.20302,0,0.1892,0.2174,0.4054,0.3536
06-01-2018,09:15:00,8.980804,40.4808,0,0.1892,0.2173,0.4059,0.3536
06-01-2018,09:30:00,8.876406,40.35107,0,0.1886,0.2174,0.4059,0.3536
06-01-2018,09:45:00,8.445089,41.40265,0,0.1886,0.2174,0.4059,0.3536
06-01-2018,10:00:00,8.601677,39.96645,0,0.1886,0.2173,0.4059,0.3542
06-01-2018,10:15:00,8.25827,42.45271,0,0.1878,0.2174,0.4059,0.3536
06-01-2018,10:30:00,8.54948,42.15509,0,0.1878,0.2174,0.4059,0.3542
06-01-2018,10:45:00,8.390141,43.02811,0,0.1878,0.2174,0.4059,0.3542
06-01-2018,11:00:00,7.706078,42.87854,0,0.1871,0.2174,0.4059,0.3542
06-01-2018,11:15:00,8.324205,44.21248,0,0.1872,0.2173,0.4059,0.3542
06-01-2018,11:30:00,7.780252,46.6087,0,0.1864,0.2174,0.4059,0.3536
06-01-2018,11:45:00,7.282997,46.26224,0,0.1864,0.2174,0.4059,0.3542
07-01-2018,12:00:00,7.000031,46.67128,0,0.1865,0.2173,0.4059,0.3542
07-01-2018,12:15:00,7.681349,47.5275,0,0.1857,0.2174,0.4059,0.3536
07-01-2018,12:30:00,6.947832,46.99026,0,0.1858,0.2174,0.4059,0.3542
07-01-2018,12:45:00,6.549482,47.98538,0,0.1858,0.2174,0.4059,0.3542
07-01-2018,01:00:00,6.6264,48.58062,0,0.1851,0.2174,0.4059,0.3542
07-01-2018,01:15:00,6.884647,49.15449,0,0.1851,0.2174,0.4059,0.3542
07-01-2018,01:30:00,6.596184,50.6319,0,0.1844,0.2174,0.4059,0.3542
07-01-2018,01:45:00,6.947832,49.65815,0,0.1844,0.2174,0.4059,0.3542
07-01-2018,02:00:00,6.785746,49.94814,0,0.1837,0.2166,0.4059,0.3542
07-01-2018,02:15:00,6.884647,50.00461,0,0.1837,0.2167,0.4064,0.3542
07-01-2018,02:30:00,6.725304,50.80742,0,0.183,0.2167,0.4064,0.3542
07-01-2018,02:45:00,6.370909,51.61328,0,0.183,0.2167,0.4064,0.3542
07-01-2018,03:00:00,6.530249,52.65418,0,0.183,0.2166,0.4064,0.3542
07-01-2018,03:15:00,6.291241,52.10168,0,0.1823,0.2167,0.4064,0.3542
07-01-2018,03:30:00,6.420359,52.12762,0,0.1823,0.2167,0.4064,0.3542
07-01-2018,03:45:00,6.263765,51.78575,0,0.1816,0.2167,0.4064,0.3548
07-01-2018,04:00:00,6.011021,51.2775,0,0.1816,0.2167,0.4064,0.3548
07-01-2018,04:15:00,5.793985,52.04368,0,0.1809,0.2167,0.4064,0.3548
07-01-2018,04:30:00,5.813215,50.79673,0,0.1809,0.2167,0.4064,0.3548
07-01-2018,04:45:00,6.115416,52.16731,0,0.1809,0.2166,0.4064,0.3548
07-01-2018,05:00:00,5.884644,51.58275,0,0.1802,0.2166,0.4064,0.3548
07-01-2018,05:15:00,5.950579,52.9518,0,0.1802,0.2167,0.4064,0.3548
07-01-2018,05:30:00,5.733543,51.88342,0,0.1795,0.2166,0.4064,0.3548
07-01-2018,05:45:00,5.846186,52.07268,0,0.1795,0.2167,0.4064,0.3548
07-01-2018,06:00:00,5.670359,52.39472,0,0.1788,0.2166,0.4064,0.3548
07-01-2018,06:15:00,5.431349,53.42189,0,0.1789,0.2167,0.4064,0.3548
07-01-2018,06:30:00,5.72805,53.98965,0,0.1782,0.2167,0.4064,0.3548
07-01-2018,06:45:00,5.61816,52.98996,0,0.1781,0.2166,0.4064,0.3548
07-01-2018,07:00:00,5.629154,54.42922,0,0.1782,0.2167,0.4064,0.3548
07-01-2018,07:15:00,5.629154,53.52262,0,0.1774,0.2167,0.4064,0.3548
07-01-2018,07:30:00,5.667612,52.66029,0,0.1775,0.2167,0.4064,0.3548
07-01-2018,07:45:00,5.596184,54.93441,0,0.1768,0.2166,0.4064,0.3548
07-01-2018,08:00:00,-28.0879,47.7946,0,0.1768,0.2167,0.4064,0.3548
07-01-2018,08:15:00,2.835194,51.10504,0,0.1761,0.2167,0.4064,0.3548
07-01-2018,08:30:00,2.66761,52.02537,0,0.1761,0.2167,0.4064,0.3548
07-01-2018,08:45:00,3.706072,53.04338,0,0.1761,0.2166,0.4064,0.3548
07-01-2018,09:00:00,3.615414,52.47561,0,0.1754,0.2167,0.4064,0.3548
07-01-2018,09:15:00,3.332447,53.79887,0,0.1754,0.2167,0.4064,0.3548
07-01-2018,09:30:00,3.804974,51.90632,0,0.1747,0.2167,0.4064,0.3548
07-01-2018,09:45:00,5.186844,50.82268,0,0.1747,0.2167,0.4064,0.3548
07-01-2018,10:00:00,7.277504,50.85168,0,0.1747,0.2167,0.4064,0.3548
07-01-2018,10:15:00,7.076956,50.27476,0,0.174,0.2166,0.4064,0.3554
07-01-2018,10:30:00,7.813221,50.87305,0,0.174,0.2159,0.4064,0.3554
07-01-2018,10:45:00,13.13739,52.66182,0,0.1733,0.216,0.4064,0.3554
07-01-2018,11:00:00,9.711571,50.43654,0,0.1733,0.216,0.407,0.3554
07-01-2018,11:15:00,13.23904,52.5214,0,0.1727,0.216,0.407,0.3548
07-01-2018,11:30:00,14.41212,49.43227,0,0.1727,0.216,0.407,0.3548
07-01-2018,11:45:00,15.06047,46.80101,0,0.1726,0.2159,0.407,0.3548
07-01-2018,12:00:00,15.73355,46.32634,0,0.1719,0.216,0.407,0.3548
07-01-2018,12:15:00,15.83795,47.47409,0,0.1719,0.2159,0.407,0.3548
07-01-2018,12:30:00,16.62641,48.88892,0,0.1713,0.216,0.407,0.3554
07-01-2018,12:45:00,15.05223,45.37396,0,0.1713,0.216,0.407,0.3554
07-01-2018,01:00:00,15.60993,41.24545,0,0.1712,0.216,0.407,0.3554
07-01-2018,01:15:00,16.11816,39.26284,0,0.1706,0.2159,0.407,0.3548
07-01-2018,01:30:00,16.41488,40.63494,0,0.1706,0.216,0.407,0.3548
07-01-2018,01:45:00,18.1374,40.39532,0,0.1698,0.2159,0.407,0.3554
07-01-2018,02:00:00,17.63191,39.50705,0,0.1699,0.216,0.407,0.3554
07-01-2018,02:15:00,19.32696,37.18104,0,0.1699,0.216,0.407,0.3548
07-01-2018,02:30:00,22.13465,40.61968,0,0.1692,0.216,0.407,0.3554
07-01-2018,02:45:00,21.49454,42.01468,0,0.1692,0.216,0.407,0.3548
07-01-2018,03:00:00,21.15938,38.1731,0,0.1692,0.216,0.407,0.3548
07-01-2018,03:15:00,22.66763,36.801,0,0.1685,0.216,0.407,0.3548
07-01-2018,03:30:00,23.12093,39.00338,0,0.1685,0.216,0.407,0.3554
07-01-2018,03:45:00,21.04124,41.72316,0,0.1685,0.216,0.407,0.356
07-01-2018,04:00:00,17.45883,41.86206,0,0.1678,0.216,0.407,0.3554
07-01-2018,04:15:00,15.55223,37.31229,0,0.1678,0.216,0.4075,0.3554
07-01-2018,04:30:00,17.67311,39.16974,0,0.1678,0.216,0.4075,0.3554
07-01-2018,04:45:00,20.1374,41.90479,0,0.1671,0.216,0.4075,0.3554
07-01-2018,05:00:00,18.21708,42.19478,0,0.1672,0.216,0.4075,0.3554
07-01-2018,05:15:00,16.06872,42.93196,0,0.1664,0.216,0.4075,0.3554
07-01-2018,05:30:00,17.46707,41.63617,0,0.1664,0.2153,0.4075,0.3554
07-01-2018,05:45:00,16.98905,44.64746,0,0.1664,0.2153,0.4075,0.3554
07-01-2018,06:00:00,16.95059,45.66548,0,0.1658,0.2153,0.4075,0.3554
07-01-2018,06:15:00,17.04949,43.54093,0,0.1657,0.2153,0.4075,0.3554
07-01-2018,06:30:00,17.0797,43.61877,0,0.1658,0.2153,0.4075,0.3554
07-01-2018,06:45:00,16.9286,42.62823,0,0.1657,0.2153,0.4075,0.3554
07-01-2018,07:00:00,16.84894,42.91517,0,0.1657,0.2159,0.4075,0.3554
07-01-2018,07:15:00,17.09619,45.41059,0,0.1651,0.216,0.4075,0.3554
07-01-2018,07:30:00,17.0907,42.84344,0,0.1651,0.216,0.4075,0.3554
07-01-2018,07:45:00,17.08246,40.18318,0,0.1651,0.216,0.4075,0.356
07-01-2018,08:00:00,17.09344,40.58152,0,0.1643,0.2153,0.4075,0.356
07-01-2018,08:15:00,17.15114,43.21431,0,0.1644,0.2153,0.4075,0.356
07-01-2018,08:30:00,17.46707,48.04948,0,0.1644,0.2159,0.408,0.356
07-01-2018,08:45:00,17.39564,46.86816,0,0.1644,0.2153,0.408,0.356
07-01-2018,09:00:00,17.3819,47.98996,0,0.1637,0.2153,0.408,0.356
07-01-2018,09:15:00,17.60168,48.02659,0,0.1636,0.2152,0.408,0.356
07-01-2018,09:30:00,17.75004,48.11358,0,0.1636,0.2152,0.408,0.356
07-01-2018,09:45:00,17.91488,47.28025,0,0.1637,0.2153,0.408,0.356
07-01-2018,10:00:00,18.17861,47.36419,0,0.1637,0.2153,0.408,0.3565
07-01-2018,10:15:00,18.18686,49.33001,0,0.163,0.2153,0.408,0.3566
07-01-2018,10:30:00,18.06048,47.5794,0,0.1629,0.2153,0.408,0.3565
07-01-2018,10:45:00,18.03575,48.98507,0,0.163,0.2153,0.408,0.3565
07-01-2018,11:00:00,17.54949,49.39869,0,0.163,0.2153,0.4085,0.3565
07-01-2018,11:15:00,17.22806,50.36328,0,0.163,0.2153,0.4085,0.3565
07-01-2018,11:30:00,16.80773,51.36145,0,0.163,0.2153,0.4085,0.3571
07-01-2018,11:45:00,16.67586,50.27934,0,0.1623,0.2153,0.4085,0.3565
08-01-2018,12:00:00,16.38465,51.20577,0,0.1623,0.2153,0.4085,0.3565
08-01-2018,12:15:00,16.70608,52.08947,0,0.1623,0.2152,0.4091,0.3565
08-01-2018,12:30:00,17.033,52.6374,0,0.1623,0.2153,0.4091,0.3565
08-01-2018,12:45:00,17.09344,52.13525,0,0.1623,0.2153,0.4091,0.3571
08-01-2018,01:00:00,17.20059,52.50462,0,0.1623,0.2153,0.4091,0.3565
08-01-2018,01:15:00,17.11267,52.20852,0,0.1616,0.2153,0.4091,0.3565
08-01-2018,01:30:00,17.03575,53.23264,0,0.1616,0.2153,0.409,0.3565
08-01-2018,01:45:00,17.28301,56.23782,0,0.1616,0.2153,0.4091,0.3565
08-01-2018,02:00:00,17.50553,54.78941,0,0.1616,0.2153,0.409,0.3565
08-01-2018,02:15:00,17.88465,53.6142,0,0.1616,0.2153,0.4091,0.3571
08-01-2018,02:30:00,18.15938,54.25828,0,0.1616,0.2153,0.409,0.3566
08-01-2018,02:45:00,18.27202,51.84832,0,0.1616,0.2153,0.409,0.3565
08-01-2018,03:00:00,18.42861,53.60809,0,0.1609,0.2153,0.409,0.3571
08-01-2018,03:15:00,18.48905,51.25919,0,0.1609,0.2153,0.4096,0.3571
08-01-2018,03:30:00,18.73906,54.30712,0,0.1609,0.2153,0.4096,0.3571
08-01-2018,03:45:00,18.81872,54.1377,0,0.1609,0.2153,0.4096,0.3571
08-01-2018,04:00:00,18.90388,52.74882,0,0.1609,0.2153,0.4096,0.3571
08-01-2018,04:15:00,19.01377,55.05346,0,0.1609,0.2153,0.409,0.3571
08-01-2018,04:30:00,19.24179,53.167,0,0.1609,0.2153,0.409,0.3571
08-01-2018,04:45:00,19.33795,54.50858,0,0.1602,0.2153,0.409,0.3571
08-01-2018,05:00:00,19.44784,54.07513,0,0.1602,0.2153,0.409,0.3571
08-01-2018,05:15:00,19.43136,54.13465,0,0.1602,0.2153,0.409,0.3571
08-01-2018,05:30:00,18.9918,55.14503,0,0.1602,0.2146,0.409,0.3571
08-01-2018,05:45:00,18.53026,55.80742,0,0.1602,0.2153,0.4096,0.3571
08-01-2018,06:00:00,18.57696,57.24363,0,0.1602,0.2153,0.4096,0.3577
08-01-2018,06:15:00,18.4973,57.5672,0,0.1602,0.2153,0.4096,0.3577
08-01-2018,06:30:00,18.47532,58.56536,0,0.1602,0.2153,0.4096,0.3571
08-01-2018,06:45:00,18.783,56.85748,0,0.1602,0.2153,0.4096,0.3571
08-01-2018,07:00:00,18.54399,58.99424,0,0.1602,0.2153,0.4096,0.3577
08-01-2018,07:15:00,18.84344,57.55956,0,0.1602,0.2153,0.4096,0.3571
08-01-2018,07:30:00,19.44509,58.52568,0,0.1602,0.2153,0.4096,0.3577
08-01-2018,07:45:00,19.69784,59.12092,0,0.1595,0.2152,0.4096,0.3577
08-01-2018,08:00:00,-11.65382,53.428,0,0.1595,0.2153,0.4096,0.3577
08-01-2018,08:15:00,16.783,56.01347,0,0.1595,0.2153,0.4101,0.3577
08-01-2018,08:30:00,18.1896,54.5849,0,0.1594,0.2152,0.4101,0.3577
08-01-2018,08:45:00,19.20883,55.89595,0,0.1595,0.2153,0.4101,0.3577
08-01-2018,09:00:00,20.81048,57.17647,0,0.1595,0.2153,0.4101,0.3577
08-01-2018,09:15:00,20.68685,55.18166,0,0.1595,0.2153,0.4101,0.3577
08-01-2018,09:30:00,21.01377,54.91151,0,0.1595,0.2153,0.4101,0.3577
08-01-2018,09:45:00,23.35719,56.03788,0,0.1595,0.2152,0.4101,0.3577
08-01-2018,10:00:00,25.79399,55.56627,0,0.1595,0.2153,0.4101,0.3577
08-01-2018,10:15:00,26.79675,55.99821,0,0.1595,0.2153,0.4101,0.3577
08-01-2018,10:30:00,27.76378,54.96798,0,0.1595,0.2152,0.4101,0.3577
08-01-2018,10:45:00,27.61543,54.06903,0,0.1595,0.2153,0.4106,0.3577
08-01-2018,11:00:00,27.294,49.44753,0,0.1595,0.2153,0.4106,0.3583
08-01-2018,11:15:00,28.78026,53.78056,0,0.1595,0.2153,0.4106,0.3583
08-01-2018,11:30:00,29.28301,47.51987,0,0.1595,0.2153,0.4106,0.3583
08-01-2018,11:45:00,29.56873,51.59344,0,0.1595,0.2153,0.4106,0.3583
08-01-2018,12:00:00,30.26104,50.48385,0,0.1595,0.2152,0.4106,0.3583
08-01-2018,12:15:00,30.04401,49.2659,0,0.1588,0.2152,0.4106,0.3583
08-01-2018,12:30:00,30.46158,48.64167,0,0.1588,0.2153,0.4106,0.3583
08-01-2018,12:45:00,30.22532,50.05345,0,0.1588,0.2152,0.4106,0.3583
08-01-2018,01:00:00,30.60719,49.37122,0,0.1588,0.2152,0.4111,0.3583
08-01-2018,01:15:00,30.69785,52.66029,0,0.1588,0.2152,0.4111,0.3583
08-01-2018,01:30:00,31.17312,50.45486,0,0.1588,0.2152,0.4111,0.3583
08-01-2018,01:45:00,29.70884,49.21096,0,0.1588,0.2152,0.4111,0.3583
08-01-2018,02:00:00,30.09071,48.39747,0,0.1588,0.2153,0.4111,0.3583
08-01-2018,02:15:00,29.66488,47.43135,0,0.1588,0.2152,0.4111,0.3577
08-01-2018,02:30:00,31.42587,48.6844,0,0.1588,0.2153,0.4111,0.3583
08-01-2018,02:45:00,29.80499,50.28086,0,0.1588,0.2152,0.4111,0.3583
08-01-2018,03:00:00,31.13466,53.14716,0,0.1588,0.2153,0.4111,0.3583
08-01-2018,03:15:00,32.62092,53.0098,0,0.1588,0.2153,0.4116,0.3583
08-01-2018,03:30:00,31.38465,47.8938,0,0.1588,0.2153,0.4116,0.3589
08-01-2018,03:45:00,29.77202,44.92067,0,0.1588,0.2153,0.4116,0.3589
08-01-2018,04:00:00,30.50829,50.64869,0,0.1588,0.2152,0.4122,0.3589
08-01-2018,04:15:00,34.95609,51.79948,0,0.1588,0.2152,0.4122,0.3589
08-01-2018,04:30:00,30.3462,47.56261,0,0.1588,0.2153,0.4122,0.3589
08-01-2018,04:45:00,30.30499,55.78605,0,0.1588,0.2153,0.4122,0.3589
08-01-2018,05:00:00,27.75554,57.28942,0,0.1595,0.2152,0.4122,0.3589
08-01-2018,05:15:00,28.16214,55.63801,0,0.1595,0.2152,0.4122,0.3589
08-01-2018,05:30:00,30.84894,60.72195,0,0.1595,0.2152,0.4122,0.3583
08-01-2018,05:45:00,30.11543,64.7879,0,0.1595,0.2152,0.4122,0.3583
08-01-2018,06:00:00,30.35994,69.89931,0,0.1595,0.2153,0.4122,0.3583
08-01-2018,06:15:00,29.80499,71.51257,0,0.1595,0.2153,0.4116,0.3583
08-01-2018,06:30:00,29.63466,72.8053,0,0.1595,0.2153,0.4122,0.3589
08-01-2018,06:45:00,29.64565,73.41732,0,0.1594,0.2152,0.4122,0.3589
08-01-2018,07:00:00,29.38192,72.45578,0,0.1595,0.2153,0.4122,0.3589
08-01-2018,07:15:00,29.52477,71.75523,0,0.1595,0.2152,0.4122,0.3589
08-01-2018,07:30:00,29.51103,71.8346,0,0.1595,0.2153,0.4122,0.3589
08-01-2018,07:45:00,29.30499,72.8053,0,0.1595,0.2152,0.4122,0.3595
08-01-2018,08:00:00,29.51653,71.26073,0,0.1595,0.2153,0.4122,0.3589
08-01-2018,08:15:00,30.00004,71.61177,0,0.1595,0.2153,0.4122,0.3589
08-01-2018,08:30:00,30.37917,71.99639,0,0.1594,0.2152,0.4122,0.3589
08-01-2018,08:45:00,30.45334,72.45731,0,0.1602,0.2152,0.4127,0.3589
08-01-2018,09:00:00,30.27477,72.39474,0,0.1602,0.2152,0.4127,0.3589
08-01-2018,09:15:00,30.46158,73.48296,0,0.1602,0.2153,0.4127,0.3595
08-01-2018,09:30:00,30.81048,72.38406,0,0.1602,0.2152,0.4127,0.3595
08-01-2018,09:45:00,30.26104,72.44357,0,0.1602,0.2152,0.4127,0.3595
08-01-2018,10:00:00,30.43686,72.85719,0,0.1602,0.2152,0.4127,0.3595
08-01-2018,10:15:00,30.52752,72.58094,0,0.1601,0.2153,0.4127,0.3595
08-01-2018,10:30:00,30.82147,73.25096,0,0.1602,0.2153,0.4127,0.3595
08-01-2018,10:45:00,30.81873,74.25524,0,0.1602,0.2152,0.4132,0.3595
08-01-2018,11:00:00,31.00554,72.88313,0,0.1609,0.2152,0.4132,0.3595
08-01-2018,11:15:00,31.21708,71.81171,0,0.1608,0.2153,0.4132,0.3595
08-01-2018,11:30:00,31.17587,70.3404,0,0.1608,0.216,0.4132,0.3595
08-01-2018,11:45:00,31.2418,70.73112,0,0.1609,0.2159,0.4132,0.3595
09-01-2018,12:00:00,31.13466,69.78484,0,0.1609,0.216,0.4132,0.3595
09-01-2018,12:15:00,31.21708,70.30835,0,0.1608,0.2159,0.4132,0.3595
09-01-2018,12:30:00,31.50829,71.22868,0,0.1608,0.2159,0.4132,0.3595
09-01-2018,12:45:00,31.58246,70.83795,0,0.1615,0.216,0.4137,0.3595
09-01-2018,01:00:00,31.5907,70.60444,0,0.1615,0.2159,0.4137,0.3595
09-01-2018,01:15:00,31.38192,70.53423,0,0.1615,0.2159,0.4137,0.3595
09-01-2018,01:30:00,31.48081,71.28057,0,0.1616,0.2159,0.4137,0.3595
09-01-2018,01:45:00,31.45884,71.64687,0,0.1615,0.216,0.4137,0.3595
09-01-2018,02:00:00,31.53576,71.50494,0,0.1615,0.2159,0.4137,0.3595
09-01-2018,02:15:00,30.68686,72.13985,0,0.1622,0.216,0.4137,0.3595
09-01-2018,02:30:00,29.27477,73.53179,0,0.1622,0.2159,0.4142,0.3595
09-01-2018,02:45:00,29.89015,73.94846,0,0.1622,0.2159,0.4142,0.3595
09-01-2018,03:00:00,29.03576,75.34499,0,0.1622,0.2159,0.4142,0.3595
09-01-2018,03:15:00,29.12917,75.4625,0,0.1622,0.216,0.4142,0.3595
09-01-2018,03:30:00,29.45884,75.41366,0,0.1629,0.2166,0.4142,0.3601
09-01-2018,03:45:00,29.87917,75.85475,0,0.1629,0.2166,0.4142,0.3601
09-01-2018,04:00:00,29.17587,76.23937,0,0.1629,0.2167,0.4142,0.3601
09-01-2018,04:15:00,29.50005,76.28516,0,0.1629,0.2166,0.4142,0.3601
09-01-2018,04:30:00,29.82697,76.33399,0,0.1629,0.2166,0.4147,0.3601
09-01-2018,04:45:00,29.27752,76.45457,0,0.1629,0.2166,0.4147,0.3601
09-01-2018,05:00:00,29.10169,77.45426,0,0.1636,0.2166,0.4152,0.3601
09-01-2018,05:15:00,30.02202,77.90145,0,0.1636,0.2166,0.4152,0.3601
09-01-2018,05:30:00,30.08796,77.73357,0,0.1636,0.2166,0.4147,0.3601
09-01-2018,05:45:00,30.17037,76.94449,0,0.1636,0.2166,0.4147,0.3601
09-01-2018,06:00:00,29.79949,76.10811,0,0.1636,0.2166,0.4147,0.3601
09-01-2018,06:15:00,30.12917,78.98051,0,0.1643,0.2166,0.4147,0.3601
09-01-2018,06:30:00,29.89565,77.43748,0,0.1643,0.2166,0.4152,0.3606
09-01-2018,06:45:00,30.42862,77.439,0,0.1643,0.2167,0.4152,0.3606
09-01-2018,07:00:00,30.32422,77.83888,0,0.1643,0.2166,0.4152,0.3606
09-01-2018,07:15:00,30.10444,78.94846,0,0.1643,0.2173,0.4152,0.3612
09-01-2018,07:30:00,29.86818,78.47075,0,0.165,0.2173,0.4152,0.3606
09-01-2018,07:45:00,30.294,79.04614,0,0.165,0.2173,0.4152,0.3606
09-01-2018,08:00:00,-0.9065666,73.47533,0,0.165,0.2173,0.4152,0.3612
09-01-2018,08:15:00,28.0907,76.84682,0,0.165,0.2173,0.4158,0.3606
09-01-2018,08:30:00,27.68686,76.91549,0,0.165,0.2173,0.4158,0.3606
09-01-2018,08:45:00,28.69235,78.11818,0,0.1657,0.2173,0.4158,0.3606
09-01-2018,09:00:00,29.32697,77.29858,0,0.1657,0.2174,0.4158,0.3606
09-01-2018,09:15:00,30.0495,76.98875,0,0.1657,0.2173,0.4158,0.3606
09-01-2018,09:30:00,31.02202,75.5785,0,0.1657,0.2173,0.4158,0.3606
09-01-2018,09:45:00,32.09621,74.89626,0,0.1664,0.2173,0.4163,0.3606
09-01-2018,10:00:00,34.08521,72.9915,0,0.1664,0.2173,0.4163,0.3606
09-01-2018,10:15:00,34.56598,71.97501,0,0.1663,0.218,0.4163,0.3606
09-01-2018,10:30:00,36.32697,67.72135,0,0.1663,0.2181,0.4163,0.3606
09-01-2018,10:45:00,44.59895,65.52508,0,0.167,0.2173,0.4163,0.3606
09-01-2018,11:00:00,43.56873,58.38221,0,0.167,0.218,0.4163,0.3606
09-01-2018,11:15:00,43.07698,57.7534,0,0.167,0.218,0.4163,0.3606
09-01-2018,11:30:00,42.805,56.18135,0,0.167,0.218,0.4163,0.3606
09-01-2018,11:45:00,42.62368,55.09772,0,0.1677,0.218,0.4163,0.3606
09-01-2018,12:00:00,43.89841,52.63587,0,0.1677,0.218,0.4168,0.3612
09-01-2018,12:15:00,44.00006,50.25034,0,0.1677,0.218,0.4168,0.3612
09-01-2018,12:30:00,44.8572,50.21981,0,0.1677,0.218,0.4168,0.3612
09-01-2018,12:45:00,44.52753,50.14045,0,0.1685,0.218,0.4168,0.3612
09-01-2018,01:00:00,44.27203,50.63801,0.01,0.1684,0.218,0.4168,0.3612
09-01-2018,01:15:00,45.38467,45.32054,0.01,0.1684,0.2187,0.4173,0.3618
09-01-2018,01:30:00,45.67313,42.83275,0.01,0.1684,0.2187,0.4173,0.3612
09-01-2018,01:45:00,43.7473,42.70913,0.01,0.1691,0.2187,0.4173,0.3618
09-01-2018,02:00:00,45.45335,43.24636,0.01,0.1691,0.2187,0.4173,0.3618
09-01-2018,02:15:00,47.5028,42.39777,0,0.1698,0.2187,0.4173,0.3618
09-01-2018,02:30:00,47.84895,41.80711,0.01,0.1698,0.2187,0.4173,0.3618
09-01-2018,02:45:00,46.37093,42.10473,0.01,0.1698,0.2187,0.4173,0.3618
09-01-2018,03:00:00,45.90116,40.82267,0.01,0.1705,0.2187,0.4178,0.3618
09-01-2018,03:15:00,45.87643,42.1963,0.01,0.1705,0.2187,0.4178,0.3618
09-01-2018,03:30:00,45.43962,42.76559,0.01,0.1705,0.2194,0.4178,0.3618
09-01-2018,03:45:00,44.66214,43.11969,0,0.1712,0.2194,0.4178,0.3618
09-01-2018,04:00:00,42.33522,42.47103,0.01,0.1712,0.2194,0.4178,0.3618
09-01-2018,04:15:00,41.56873,39.73751,0,0.1712,0.2194,0.4178,0.3624
09-01-2018,04:30:00,42.39291,40.59526,0.01,0.1712,0.2201,0.4183,0.3624
09-01-2018,04:45:00,42.39291,41.48507,0.01,0.1719,0.2201,0.4183,0.3624
09-01-2018,05:00:00,40.92862,41.7079,0,0.1719,0.2201,0.4183,0.3624
09-01-2018,05:15:00,40.14291,41.83611,0.01,0.1726,0.2201,0.4183,0.3624
09-01-2018,05:30:00,40.82698,44.51468,0,0.1726,0.2201,0.4183,0.3624
09-01-2018,05:45:00,40.68412,43.79734,0,0.1726,0.2201,0.4183,0.3624
09-01-2018,06:00:00,40.5962,42.81291,0.01,0.1726,0.2201,0.4188,0.3624
09-01-2018,06:15:00,40.31873,44.08275,0,0.1733,0.2201,0.4188,0.3624
09-01-2018,06:30:00,39.6017,46.52171,0.01,0.1733,0.2201,0.4188,0.3624
09-01-2018,06:45:00,39.00005,47.66334,0,0.174,0.2201,0.4188,0.3624
09-01-2018,07:00:00,39.5083,47.29551,0,0.1739,0.2201,0.4188,0.3624
09-01-2018,07:15:00,39.19785,47.09252,0.01,0.1739,0.2208,0.4193,0.3624
09-01-2018,07:30:00,39.23631,46.46066,0,0.1747,0.2208,0.4193,0.3624
09-01-2018,07:45:00,39.14565,48.20211,0,0.1747,0.2208,0.4193,0.3624
09-01-2018,08:00:00,38.2995,50.34191,0.01,0.1753,0.2208,0.4193,0.363
09-01-2018,08:15:00,37.91763,52.06353,0,0.1754,0.2208,0.4193,0.363
09-01-2018,08:30:00,38.03027,53.68441,0,0.1753,0.2208,0.4193,0.363
09-01-2018,08:45:00,37.12917,53.55467,0,0.176,0.2207,0.4198,0.3636
09-01-2018,09:00:00,37.07697,52.20394,0,0.176,0.2208,0.4198,0.363
09-01-2018,09:15:00,36.83521,49.98935,0.01,0.176,0.2207,0.4198,0.3635
09-01-2018,09:30:00,36.52752,50.05345,0,0.1767,0.2208,0.4198,0.3641
09-01-2018,09:45:00,36.84071,49.17128,0,0.1767,0.2214,0.4198,0.3641
09-01-2018,10:00:00,36.21983,50.70821,0,0.1774,0.2215,0.4203,0.3635
09-01-2018,10:15:00,35.61818,52.2711,0,0.1774,0.2214,0.4203,0.3641
09-01-2018,10:30:00,35.95884,51.64686,0,0.1774,0.2215,0.4203,0.3635
09-01-2018,10:45:00,35.21983,52.60839,0,0.1781,0.2214,0.4203,0.3641
09-01-2018,11:00:00,35.32697,53.01133,0,0.1781,0.2215,0.4203,0.3641
09-01-2018,11:15:00,34.85444,53.93776,0,0.1788,0.2215,0.4203,0.3641
09-01-2018,11:30:00,35.35994,53.19753,0,0.1788,0.2221,0.4208,0.3641
09-01-2018,11:45:00,34.69236,53.53483,0,0.1788,0.2221,0.4208,0.3647
10-01-2018,12:00:00,35.0495,51.25766,0,0.1795,0.2222,0.4208,0.3641
10-01-2018,12:15:00,34.56049,52.02842,0,0.1795,0.2222,0.4208,0.3641
10-01-2018,12:30:00,34.12917,53.33795,0,0.1802,0.2221,0.4208,0.3641
10-01-2018,12:45:00,33.29675,54.74515,0,0.1801,0.2221,0.4208,0.3641
