HBR_date_time_1,HBR_date_time_2,HBR_AirTF,HBR_RH,HBR_Rainfall_Tot,HBR_VWC1,HBR_VWC2,HBR_VWC3,HBR_VWC4
NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaT,NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17-Mar-2018,19:00:00,45.93961,28.48445,0,0,0,0,0
17-Mar-2018,19:15:00,45.73082,28.72865,0,0,0,0,0
17-Mar-2018,19:30:00,45.73357,29.25673,0,0,0,0,0
17-Mar-2018,19:45:00,44.91763,31.25307,0,0,0,0,0
17-Mar-2018,20:00:00,45.2061,26.09587,0,0,0,0,0
17-Mar-2018,20:15:00,44.67313,25.57694,0,0,0,0,0
17-Mar-2018,20:30:00,44.58247,25.83793,0,0,0,0,0
17-Mar-2018,20:45:00,43.78851,25.61357,0,0,0,0,0
17-Mar-2018,21:00:00,43.17313,23.85075,0,0,0,0,0
17-Mar-2018,21:15:00,42.22258,24.49635,0,0,0,0,0
17-Mar-2018,21:30:00,41.67863,27.2085,0,0,0,0,0
17-Mar-2018,21:45:00,41.26104,27.65264,0,0,0,0,0
17-Mar-2018,22:00:00,40.98357,30.93103,0,0,0,0,0
17-Mar-2018,22:15:00,40.66764,31.2546,0,0,0,0,0
17-Mar-2018,22:30:00,40.28302,32.85258,0,0,0,0,0
17-Mar-2018,22:45:00,39.86269,33.24025,0,0,0,0,0
17-Mar-2018,23:00:00,39.53576,33.97438,0,0,0,0,0
17-Mar-2018,23:15:00,39.50006,34.26132,0,0,0,0,0
17-Mar-2018,23:30:00,39.26928,34.93897,0,0,0,0,0
17-Mar-2018,23:45:00,39.18412,35.77994,0,0,0,0,0
18-Mar-2018,00:00:00,38.63192,37.38098,0,0,0,0,0
18-Mar-2018,00:15:00,38.4451,39.55436,0,0,0,0,0
18-Mar-2018,00:30:00,38.39566,40.00766,0,0,0,0,0
18-Mar-2018,00:45:00,38.01654,39.32695,0,0,0,0,0
18-Mar-2018,01:00:00,37.84071,41.7659,0,0,0,0,0
18-Mar-2018,01:15:00,37.71708,41.93531,0,0,0,0,0
18-Mar-2018,01:30:00,37.40115,40.45179,0,0,0,0,0
18-Mar-2018,01:45:00,37.28302,36.4927,0,0,0,0,0
18-Mar-2018,02:00:00,36.81873,34.16974,0,0,0,0,0
18-Mar-2018,02:15:00,36.78851,35.24117,0,0,0,0,0
18-Mar-2018,02:30:00,36.50005,36.5507,0,0,0,0,0
18-Mar-2018,02:45:00,36.42862,38.10595,0,0,0,0,0
18-Mar-2018,03:00:00,36.09346,37.7076,0,0,0,0,0
18-Mar-2018,03:15:00,35.76653,36.53696,0,0,0,0,0
18-Mar-2018,03:30:00,35.56599,38.27078,0,0,0,0,0
18-Mar-2018,03:45:00,35.4451,38.40967,0,0,0,0,0
18-Mar-2018,04:00:00,34.96433,39.272,0,0,0,0,0
18-Mar-2018,04:15:00,34.74181,39.96797,0,0,0,0,0
18-Mar-2018,04:30:00,34.14016,38.91791,0,0,0,0,0
18-Mar-2018,04:45:00,33.85444,40.04276,0,0,0,0,0
18-Mar-2018,05:00:00,33.07422,37.38403,0,0,0,0,0
18-Mar-2018,05:15:00,32.76379,39.1438,0,0,0,0,0
18-Mar-2018,05:30:00,32.10445,40.69905,0,0,0,0,0
18-Mar-2018,05:45:00,31.57697,38.51498,0,0,0,0,0
18-Mar-2018,06:00:00,31.20609,37.54734,0,0,0,0,0
18-Mar-2018,06:15:00,31.25829,37.43745,0,0,0,0,0
18-Mar-2018,06:30:00,31.24729,35.22285,0,0,0,0,0
18-Mar-2018,06:45:00,31.42313,33.53635,0,0,0,0,0
18-Mar-2018,07:00:00,31.22532,31.65143,0,0,0,0,0
18-Mar-2018,07:15:00,31.47807,29.71614,0,0,0,0,0
18-Mar-2018,07:30:00,30.67587,27.54886,0,0,0,0,0
18-Mar-2018,07:45:00,31.0907,30.02902,0,0,0,0,0
18-Mar-2018,08:00:00,1.486292,23.77444,0,0,0,0,0
18-Mar-2018,08:15:00,29.57971,24.90386,0,0,0,0,0
18-Mar-2018,08:30:00,29.57971,26.44995,0,0,0,0,0
18-Mar-2018,08:45:00,37.17313,29.38189,0,0,0,0,0
18-Mar-2018,09:00:00,36.23907,26.63616,0,0,0,0,0
18-Mar-2018,09:15:00,35.86268,25.73109,0,0,0,0,0
18-Mar-2018,09:30:00,36.04401,24.64898,0,0,0,0,0
18-Mar-2018,09:45:00,36.68686,23.77901,0,0,0,0,0
18-Mar-2018,10:00:00,36.68686,23.0281,0,0,0,0,0
18-Mar-2018,10:15:00,37.32423,22.19019,0,0,0,0,0
18-Mar-2018,10:30:00,32.40389,17.68469,0,0,0,0,0
18-Mar-2018,10:45:00,32.11543,18.40508,0,0,0,0,0
18-Mar-2018,11:00:00,33.13741,16.71399,0,0,0,0,0
18-Mar-2018,11:15:00,32.87368,16.68805,0,0,0,0,0
18-Mar-2018,11:30:00,33.72533,15.76619,0,0,0,0,0
18-Mar-2018,11:45:00,32.2473,14.81533,0,0,0,0,0
18-Mar-2018,12:00:00,34.47532,15.36478,0,0,0,0,0
18-Mar-2018,12:15:00,34.83521,15.63188,0,0,0,0,0
18-Mar-2018,12:30:00,34.97258,16.28511,0,0,0,0,0
18-Mar-2018,12:45:00,35.67038,17.51833,0,0,0,0,0
18-Mar-2018,13:00:00,36.43412,19.1911,0,0,0,0,0
18-Mar-2018,13:15:00,36.87367,19.28725,0,0,0,0,0
18-Mar-2018,13:30:00,36.86269,19.09647,0,0,0,0,0
18-Mar-2018,13:45:00,37.52202,19.63676,0,0,0,0,0
18-Mar-2018,14:00:00,38.28027,21.3599,0,0,0,0,0
18-Mar-2018,14:15:00,37.17587,18.90264,0,0,0,0,0
18-Mar-2018,14:30:00,39.45884,20.48078,0,0,0,0,0
18-Mar-2018,14:45:00,39.31599,20.11448,0,0,0,0,0
18-Mar-2018,15:00:00,39.78576,20.8074,0,0,0,0,0
18-Mar-2018,15:15:00,39.24731,21.40264,0,0,0,0,0
18-Mar-2018,15:30:00,37.0495,19.77718,0,0,0,0,0
18-Mar-2018,15:45:00,40.97533,20.75093,0,0,0,0,0
18-Mar-2018,16:00:00,41.34621,21.34159,0,0,0,0,0
18-Mar-2018,16:15:00,40.96159,21.34769,0,0,0,0,0
18-Mar-2018,16:30:00,41.1484,21.70178,0,0,0,0,0
18-Mar-2018,16:45:00,41.26379,22.98231,0,0,0,0,0
18-Mar-2018,17:00:00,41.39291,21.42553,0,0,0,0,0
18-Mar-2018,17:15:00,37.81874,20.70514,0,0,0,0,0
18-Mar-2018,17:30:00,43.06324,23.6386,0,0,0,0,0
18-Mar-2018,17:45:00,42.94236,22.78084,0,0,0,0,0
18-Mar-2018,18:00:00,42.6127,22.6038,0,0,0,0,0
18-Mar-2018,18:15:00,42.32148,24.4582,0,0,0,0,0
18-Mar-2018,18:30:00,42.44511,25.63952,0,0,0,0,0
18-Mar-2018,18:45:00,42.10719,25.73414,0,0,0,0,0
18-Mar-2018,19:00:00,42.19237,26.51101,0,0,0,0,0
18-Mar-2018,19:15:00,42.0495,26.8422,0,0,0,0,0
18-Mar-2018,19:30:00,41.79126,26.08671,0,0,0,0,0
18-Mar-2018,19:45:00,41.72533,24.94202,0,0,0,0,0
18-Mar-2018,20:00:00,41.68686,27.29245,0,0,0,0,0
18-Mar-2018,20:15:00,41.72533,23.99879,0,0,0,0,0
18-Mar-2018,20:30:00,41.64841,23.1563,0,0,0,0,0
18-Mar-2018,20:45:00,41.60719,22.75795,0,0,0,0,0
18-Mar-2018,21:00:00,41.06049,25.04886,0,0,0,0,0
18-Mar-2018,21:15:00,39.3462,47.29094,0,0,0,0,0
18-Mar-2018,21:30:00,38.66763,50.5449,0,0,0,0,0
18-Mar-2018,21:45:00,37.85444,59.30407,0,0,0,0,0
18-Mar-2018,22:00:00,37.72258,55.85931,0,0,0,0,0
18-Mar-2018,22:15:00,37.45884,57.10931,0,0,0,0,0
18-Mar-2018,22:30:00,37.63191,56.45608,0,0,0,0,0
18-Mar-2018,22:45:00,37.2528,56.48814,0,0,0,0,0
18-Mar-2018,23:00:00,36.82972,59.45517,0,0,0,0,0
18-Mar-2018,23:15:00,37.15389,58.45852,0,0,0,0,0
18-Mar-2018,23:30:00,37.07148,62.68624,0,0,0,0,0
18-Mar-2018,23:45:00,36.98356,62.97775,0,0,0,0,0
19-Mar-2018,00:00:00,37.18137,65.35871,0,0,0,0,0
19-Mar-2018,00:15:00,37.75555,62.70303,0,0,0,0,0
19-Mar-2018,00:30:00,37.48082,67.18716,0,0,0,0,0
19-Mar-2018,00:45:00,37.57148,64.81994,0,0,0,0,0
19-Mar-2018,01:00:00,37.91214,64.16671,0,0,0,0,0
19-Mar-2018,01:15:00,37.60994,70.34192,0,0,0,0,0
19-Mar-2018,01:30:00,37.71983,69.29949,0,0,0,0,0
19-Mar-2018,01:45:00,37.73357,71.48509,0,0,0,0,0
19-Mar-2018,02:00:00,37.86268,73.92861,0,0,0,0,0
19-Mar-2018,02:15:00,38.31873,75.85017,0,0,0,0,0
19-Mar-2018,02:30:00,38.2583,75.03515,0,0,0,0,0
19-Mar-2018,02:45:00,38.37642,69.33002,0,0,0,0,0
19-Mar-2018,03:00:00,37.89565,69.43991,0,0,0,0,0
19-Mar-2018,03:15:00,37.71983,69.81995,0,0,0,0,0
19-Mar-2018,03:30:00,37.15939,71.71861,0,0,0,0,0
19-Mar-2018,03:45:00,37.35719,70.57239,0,0,0,0,0
19-Mar-2018,04:00:00,36.92862,69.74211,0,0,0,0,0
19-Mar-2018,04:15:00,36.77478,71.25463,0,0,0,0,0
19-Mar-2018,04:30:00,36.95609,74.91457,0,0,0,0,0
19-Mar-2018,04:45:00,36.78027,74.13161,0,0,0,0,0
19-Mar-2018,05:00:00,36.38192,65.63802,0,0,0,0,0
19-Mar-2018,05:15:00,35.75829,64.05071,0,0,0,0,0
19-Mar-2018,05:30:00,35.30224,62.86481,0,0,0,0,0
19-Mar-2018,05:45:00,35.25554,62.16121,0,0,0,0,0
19-Mar-2018,06:00:00,35.17037,60.99516,0,0,0,0,0
19-Mar-2018,06:15:00,35.17862,52.48782,0,0,0,0,0
19-Mar-2018,06:30:00,35.02752,51.94295,0,0,0,0,0
19-Mar-2018,06:45:00,36.21708,50.95852,0,0,0,0,0
19-Mar-2018,07:00:00,37.34071,43.03269,0,0,0,0,0
19-Mar-2018,07:15:00,36.64565,43.16242,0,0,0,0,0
19-Mar-2018,07:30:00,36.544,43.95302,0,0,0,0,0
19-Mar-2018,07:45:00,38.23906,42.91975,0,0,0,0,0
19-Mar-2018,08:00:00,9.763765,34.22011,0,0,0,0,0
19-Mar-2018,08:15:00,36.57972,34.52078,0,0,0,0,0
19-Mar-2018,08:30:00,35.80774,33.34404,0,0,0,0,0
19-Mar-2018,08:45:00,49.46434,39.35442,0,0,0,0,0
19-Mar-2018,09:00:00,48.98082,37.14746,0,0,0,0,0
19-Mar-2018,09:15:00,47.14841,36.94294,0,0,0,0,0
19-Mar-2018,09:30:00,46.89291,35.79062,0,0,0,0,0
19-Mar-2018,09:45:00,46.94785,39.19874,0,0,0,0,0
19-Mar-2018,10:00:00,45.50005,41.63464,0,0,0,0,0
19-Mar-2018,10:15:00,45.40665,39.78482,0,0,0,0,0
19-Mar-2018,10:30:00,38.46159,36.80558,0,0,0,0,0
19-Mar-2018,10:45:00,38.27478,33.00216,0,0,0,0,0
19-Mar-2018,11:00:00,42.06049,34.90997,0,0,0,0,0
19-Mar-2018,11:15:00,44.4039,35.58152,0,0,0,0,0
19-Mar-2018,11:30:00,41.4506,33.22957,0,0,0,0,0
19-Mar-2018,11:45:00,38.74181,30.51742,0,0,0,0,0
19-Mar-2018,12:00:00,39.4506,27.17035,0,0,0,0,0
19-Mar-2018,12:15:00,39.53027,25.7494,0,0,0,0,0
19-Mar-2018,12:30:00,40.03027,28.64776,0,0,0,0,0
19-Mar-2018,12:45:00,40.34895,27.50917,0,0,0,0,0
19-Mar-2018,13:00:00,40.15115,27.6969,0,0,0,0,0
19-Mar-2018,13:15:00,41.33522,26.32328,0,0,0,0,0
19-Mar-2018,13:30:00,41.34895,26.08976,0,0,0,0,0
19-Mar-2018,13:45:00,41.24456,26.17523,0,0,0,0,0
19-Mar-2018,14:00:00,41.61269,25.70972,0,0,0,0,0
19-Mar-2018,14:15:00,40.27478,22.28023,0,0,0,0,0
19-Mar-2018,14:30:00,43.01379,21.76894,0,0,0,0,0
19-Mar-2018,14:45:00,41.9973,25.31137,0,0,0,0,0
19-Mar-2018,15:00:00,43.68961,31.85442,0,0,0,0,0
19-Mar-2018,15:15:00,43.48082,32.0742,0,0,0,0,0
19-Mar-2018,15:30:00,43.25279,41.93074,0,0,0,0,0
19-Mar-2018,15:45:00,42.88742,31.96736,0,0,0,0,0
19-Mar-2018,16:00:00,44.55774,21.90325,0,0,0,0,0
19-Mar-2018,16:15:00,43.82423,31.94446,0,0,0,0,0
19-Mar-2018,16:30:00,41.13741,30.99819,0,0,0,0,0
19-Mar-2018,16:45:00,41.57697,30.464,0,0,0,0,0
19-Mar-2018,17:00:00,43.5028,27.18408,0,0,0,0,0
19-Mar-2018,17:15:00,43.53027,27.88463,0,0,0,0,0
19-Mar-2018,17:30:00,44.055,38.78207,0,0,0,0,0
19-Mar-2018,17:45:00,43.27477,33.61724,0,0,0,0,0
19-Mar-2018,18:00:00,43.7116,27.37486,0,0,0,0,0
19-Mar-2018,18:15:00,42.79401,35.89593,0,0,0,0,0
19-Mar-2018,18:30:00,42.3572,29.74819,0,0,0,0,0
19-Mar-2018,18:45:00,43.27203,19.09647,0,0,0,0,0
19-Mar-2018,19:00:00,43.26379,18.2433,0,0,0,0,0
19-Mar-2018,19:15:00,42.90664,18.03115,0,0,0,0,0
19-Mar-2018,19:30:00,42.65665,19.50856,0,0,0,0,0
19-Mar-2018,19:45:00,42.19237,20.24727,0,0,0,0,0
19-Mar-2018,20:00:00,42.10719,20.27168,0,0,0,0,0
19-Mar-2018,20:15:00,41.64291,20.01528,0,0,0,0,0
19-Mar-2018,20:30:00,41.56598,20.68377,0,0,0,0,0
19-Mar-2018,20:45:00,41.3517,20.30526,0,0,0,0,0
19-Mar-2018,21:00:00,41.08247,19.40325,0,0,0,0,0
19-Mar-2018,21:15:00,40.81599,19.70087,0,0,0,0,0
19-Mar-2018,21:30:00,40.42587,20.32358,0,0,0,0,0
19-Mar-2018,21:45:00,40.27203,20.31137,0,0,0,0,0
19-Mar-2018,22:00:00,39.9973,20.97987,0,0,0,0,0
19-Mar-2018,22:15:00,39.74181,21.95209,0,0,0,0,0
19-Mar-2018,22:30:00,39.7528,25.17554,0,0,0,0,0
19-Mar-2018,22:45:00,37.75005,32.10625,0,0,0,0,0
19-Mar-2018,23:00:00,37.37917,33.09831,0,0,0,0,0
19-Mar-2018,23:15:00,37.48906,32.08641,0,0,0,0,0
19-Mar-2018,23:30:00,37.43686,29.85045,0,0,0,0,0
19-Mar-2018,23:45:00,37.03851,28.42035,0,0,0,0,0
20-Mar-2018,00:00:00,36.92038,28.97132,0,0,0,0,0
20-Mar-2018,00:15:00,36.62093,26.94446,0,0,0,0,0
20-Mar-2018,00:30:00,36.36818,26.00887,0,0,0,0,0
20-Mar-2018,00:45:00,36.3929,25.61357,0,0,0,0,0
20-Mar-2018,01:00:00,35.94236,25.96766,0,0,0,0,0
20-Mar-2018,01:15:00,35.78577,26.91546,0,0,0,0,0
20-Mar-2018,01:30:00,35.82148,25.43042,0,0,0,0,0
20-Mar-2018,01:45:00,35.83521,26.05466,0,0,0,0,0
20-Mar-2018,02:00:00,35.63192,27.29092,0,0,0,0,0
20-Mar-2018,02:15:00,35.62093,27.37944,0,0,0,0,0
20-Mar-2018,02:30:00,35.32697,28.90569,0,0,0,0,0
20-Mar-2018,02:45:00,35.33796,25.5281,0,0,0,0,0
20-Mar-2018,03:00:00,34.79676,25.43042,0,0,0,0,0
20-Mar-2018,03:15:00,34.62917,27.00704,0,0,0,0,0
20-Mar-2018,03:30:00,34.08796,27.27413,0,0,0,0,0
20-Mar-2018,03:45:00,33.64565,27.52444,0,0,0,0,0
20-Mar-2018,04:00:00,33.28301,29.74666,0,0,0,0,0
20-Mar-2018,04:15:00,33.20335,30.83183,0,0,0,0,0
20-Mar-2018,04:30:00,32.77478,31.30039,0,0,0,0,0
20-Mar-2018,04:45:00,32.47806,32.05436,0,0,0,0,0
20-Mar-2018,05:00:00,32.69785,33.35778,0,0,0,0,0
20-Mar-2018,05:15:00,32.53302,34.62457,0,0,0,0,0
20-Mar-2018,05:30:00,32.46982,34.95729,0,0,0,0,0
20-Mar-2018,05:45:00,32.87093,34.02169,0,0,0,0,0
20-Mar-2018,06:00:00,32.46708,33.36846,0,0,0,0,0
20-Mar-2018,06:15:00,32.58796,33.70881,0,0,0,0,0
20-Mar-2018,06:30:00,32.96159,33.62945,0,0,0,0,0
20-Mar-2018,06:45:00,33.22532,35.10991,0,0,0,0,0
20-Mar-2018,07:00:00,33.56598,35.24727,0,0,0,0,0
20-Mar-2018,07:15:00,34.01653,36.29734,0,0,0,0,0
20-Mar-2018,07:30:00,34.36818,37.2253,0,0,0,0,0
20-Mar-2018,07:45:00,34.81049,37.89685,0,0,0,0,0
20-Mar-2018,08:00:00,5.917614,33.76986,0,0,0,0,0
20-Mar-2018,08:15:00,35.31598,36.76437,0,0,0,0,0
20-Mar-2018,08:30:00,37.53576,37.15204,0,0,0,0,0
20-Mar-2018,08:45:00,34.70334,35.44874,0,0,0,0,0
20-Mar-2018,09:00:00,33.6539,34.4231,0,0,0,0,0
20-Mar-2018,09:15:00,34.92038,35.01529,0,0,0,0,0
20-Mar-2018,09:30:00,34.48082,34.69172,0,0,0,0,0
20-Mar-2018,09:45:00,33.89566,34.22926,0,0,0,0,0
20-Mar-2018,10:00:00,35.05224,34.49026,0,0,0,0,0
20-Mar-2018,10:15:00,36.12642,34.32542,0,0,0,0,0
20-Mar-2018,10:30:00,36.16214,32.89685,0,0,0,0,0
20-Mar-2018,10:45:00,35.12917,34.22926,0,0,0,0,0
20-Mar-2018,11:00:00,34.74181,33.52566,0,0,0,0,0
20-Mar-2018,11:15:00,33.19785,33.42188,0,0,0,0,0
20-Mar-2018,11:30:00,36.84071,35.66089,0,0,0,0,0
20-Mar-2018,11:45:00,38.61269,36.02872,0,0,0,0,0
20-Mar-2018,12:00:00,36.2473,34.23079,0,0,0,0,0
20-Mar-2018,12:15:00,34.74181,34.64441,0,0,0,0,0
20-Mar-2018,12:30:00,36.07148,37.89227,0,0,0,0,0
20-Mar-2018,12:45:00,35.27477,38.21431,0,0,0,0,0
20-Mar-2018,13:00:00,34.4918,37.18409,0,0,0,0,0
20-Mar-2018,13:15:00,35.08247,35.84557,0,0,0,0,0
20-Mar-2018,13:30:00,35.8517,33.9347,0,0,0,0,0
20-Mar-2018,13:45:00,33.16213,30.63189,0,0,0,0,0
20-Mar-2018,14:00:00,35.34071,32.89837,0,0,0,0,0
20-Mar-2018,14:15:00,33.45609,31.77505,0,0,0,0,0
20-Mar-2018,14:30:00,34.52203,30.70515,0,0,0,0,0
20-Mar-2018,14:45:00,34.34895,28.90875,0,0,0,0,0
20-Mar-2018,15:00:00,35.02203,28.44019,0,0,0,0,0
20-Mar-2018,15:15:00,34.94235,28.65234,0,0,0,0,0
20-Mar-2018,15:30:00,35.73082,28.83702,0,0,0,0,0
20-Mar-2018,15:45:00,35.21983,32.45576,0,0,0,0,0
20-Mar-2018,16:00:00,34.12917,34.69477,0,0,0,0,0
20-Mar-2018,16:15:00,34.21708,35.48842,0,0,0,0,0
20-Mar-2018,16:30:00,34.29125,35.47621,0.01,0,0,0,0
20-Mar-2018,16:45:00,34.37093,36.83458,0,0,0,0,0
20-Mar-2018,17:00:00,34.25005,36.61175,0,0,0,0,0
20-Mar-2018,17:15:00,34.08247,39.19874,0,0,0,0,0
20-Mar-2018,17:30:00,36.45884,45.48385,0.01,0,0,0,0
20-Mar-2018,17:45:00,36.14566,45.90662,0,0,0,0,0
20-Mar-2018,18:00:00,35.58796,47.13373,0.01,0,0,0,0
20-Mar-2018,18:15:00,36.04401,46.4576,0,0,0,0,0
20-Mar-2018,18:30:00,36.41213,44.68409,0,0,0,0,0
20-Mar-2018,18:45:00,36.92038,42.0971,0.01,0,0,0,0
20-Mar-2018,19:00:00,37.31324,37.90906,0,0,0,0,0
20-Mar-2018,19:15:00,37.59895,40.14044,0,0,0,0,0
20-Mar-2018,19:30:00,37.90665,40.58,0,0,0,0,0
20-Mar-2018,19:45:00,37.98631,39.58946,0,0,0,0,0
20-Mar-2018,20:00:00,38.18411,36.99331,0,0,0,0,0
20-Mar-2018,20:15:00,38.20335,38.35472,0,0,0,0,0
20-Mar-2018,20:30:00,38.38192,36.4637,0,0,0,0,0
20-Mar-2018,20:45:00,38.21983,38.196,0,0,0,0,0
20-Mar-2018,21:00:00,38.13741,39.1499,0,0,0,0,0
20-Mar-2018,21:15:00,37.93961,41.0043,0,0,0,0,0
20-Mar-2018,21:30:00,37.92863,43.67524,0,0,0,0,0
20-Mar-2018,21:45:00,37.74455,46.2134,0,0,0,0,0
20-Mar-2018,22:00:00,37.64839,47.54887,0,0,0,0,0
20-Mar-2018,22:15:00,37.73906,50.75248,0,0,0,0,0
20-Mar-2018,22:30:00,37.44511,51.71402,0,0,0,0,0
20-Mar-2018,22:45:00,37.47258,53.84314,0,0,0,0,0
20-Mar-2018,23:00:00,37.64565,52.79307,0,0,0,0,0
20-Mar-2018,23:15:00,37.61269,51.50797,0,0,0,0,0
20-Mar-2018,23:30:00,37.79676,49.20333,0,0,0,0,0
20-Mar-2018,23:45:00,37.90939,45.45485,0,0,0,0,0
21-Mar-2018,00:00:00,38.0962,40.68837,0,0,0,0,0
21-Mar-2018,00:15:00,38.29126,38.38525,0,0,0,0,0
21-Mar-2018,00:30:00,38.36818,39.18043,0,0,0,0,0
21-Mar-2018,00:45:00,38.57148,36.63464,0,0,0,0,0
21-Mar-2018,01:00:00,38.48082,35.54642,0,0,0,0,0
21-Mar-2018,01:15:00,38.52477,34.00949,0,0,0,0,0
21-Mar-2018,01:30:00,38.89566,32.69386,0,0,0,0,0
21-Mar-2018,01:45:00,38.95335,31.70484,0,0,0,0,0
21-Mar-2018,02:00:00,38.74181,32.09098,0,0,0,0,0
21-Mar-2018,02:15:00,38.89291,33.86296,0,0,0,0,0
21-Mar-2018,02:30:00,38.42313,37.05436,0,0,0,0,0
21-Mar-2018,02:45:00,38.55499,38.09221,0,0,0,0,0
21-Mar-2018,03:00:00,38.39291,38.28757,0,0,0,0,0
21-Mar-2018,03:15:00,38.33796,35.79978,0,0,0,0,0
21-Mar-2018,03:30:00,38.06049,35.51742,0,0,0,0,0
21-Mar-2018,03:45:00,38.1072,35.87762,0,0,0,0,0
21-Mar-2018,04:00:00,37.68687,37.03146,0,0,0,0,0
21-Mar-2018,04:15:00,37.66489,38.79429,0,0,0,0,0
21-Mar-2018,04:30:00,37.48906,38.99575,0,0,0,0,0
21-Mar-2018,04:45:00,37.56324,39.27658,0,0,0,0,0
21-Mar-2018,05:00:00,37.58796,40.33427,0,0,0,0,0
21-Mar-2018,05:15:00,37.31598,43.54551,0,0,0,0,0
21-Mar-2018,05:30:00,36.555,45.31596,0,0,0,0,0
21-Mar-2018,05:45:00,35.50829,53.81261,0,0,0,0,0
21-Mar-2018,06:00:00,34.55774,61.49882,0,0,0,0,0
21-Mar-2018,06:15:00,34.48906,64.83826,0,0,0,0,0
21-Mar-2018,06:30:00,33.60443,72.63436,0,0,0,0,0
21-Mar-2018,06:45:00,33.305,75.25341,0,0,0,0,0
21-Mar-2018,07:00:00,33.83247,73.13955,0,0,0,0,0
21-Mar-2018,07:15:00,33.46983,74.72227,0,0,0,0,0
21-Mar-2018,07:30:00,31.97258,88.10598,0,0,0,0,0
21-Mar-2018,07:45:00,31.11818,94.69328,0,0,0,0,0
21-Mar-2018,08:00:00,2.343435,92.69542,0,0,0,0,0
21-Mar-2018,08:15:00,28.50279,96.90177,0,0,0,0,0
21-Mar-2018,08:30:00,28.68961,97.01777,0,0,0,0,0
21-Mar-2018,08:45:00,28.82971,96.89414,0,0,0,0,0
21-Mar-2018,09:00:00,27.39016,95.09011,0,0,0,0,0
21-Mar-2018,09:15:00,29.32697,94.9436,0,0,0,0,0
21-Mar-2018,09:30:00,29.40114,92.2818,0,0,0,0,0
21-Mar-2018,09:45:00,29.82972,92.58095,0,0,0,0,0
21-Mar-2018,10:00:00,28.0495,91.88345,0,0,0,0,0
21-Mar-2018,10:15:00,28.48081,92.49853,0,0,0,0,0
21-Mar-2018,10:30:00,29.56873,93.42191,0,0,0,0,0
21-Mar-2018,10:45:00,28.15939,92.77631,0,0,0,0,0
21-Mar-2018,11:00:00,28.20334,93.20214,0,0,0,0,0
21-Mar-2018,11:15:00,30.06598,94.20336,0,0,0,0,0
21-Mar-2018,11:30:00,30.17037,93.62949,0,0,0,0,0
21-Mar-2018,11:45:00,28.51104,93.61117,0,0,0,0,0
21-Mar-2018,12:00:00,29.90938,94.67345,0,0,0,0,0
21-Mar-2018,12:15:00,30.30499,95.09011,0,0,0,0,0
21-Mar-2018,12:30:00,30.02752,95.34499,0,0,0,0,0
21-Mar-2018,12:45:00,30.2473,94.48418,0,0,0,0,0
21-Mar-2018,13:00:00,29.99455,94.31935,0,0,0,0,0
21-Mar-2018,13:15:00,30.04125,94.44908,0,0,0,0,0
21-Mar-2018,13:30:00,29.76378,94.60018,0,0,0,0,0
21-Mar-2018,13:45:00,29.66488,93.84316,0,0,0,0,0
21-Mar-2018,14:00:00,28.90939,95.1878,0,0,0,0,0
21-Mar-2018,14:15:00,27.63741,93.12276,0,0,0,0,0
21-Mar-2018,14:30:00,29.21707,93.6249,0,0,0,0,0
21-Mar-2018,14:45:00,29.57697,93.67986,0,0,0,0,0
21-Mar-2018,15:00:00,29.05224,94.02173,0,0,0,0,0
21-Mar-2018,15:15:00,29.41214,94.54066,0,0,0,0,0
21-Mar-2018,15:30:00,29.37916,94.6765,0,0,0,0,0
21-Mar-2018,15:45:00,29.56597,95.44267,0,0,0,0,0
21-Mar-2018,16:00:00,29.58796,95.65177,0,0,0,0,0
21-Mar-2018,16:15:00,29.72532,96.15849,0,0,0,0,0
21-Mar-2018,16:30:00,29.87642,96.38284,0,0,0,0,0
21-Mar-2018,16:45:00,30.41213,96.52021,0,0,0,0,0
21-Mar-2018,17:00:00,30.42312,95.95702,0,0,0,0,0
21-Mar-2018,17:15:00,29.88741,95.89902,0,0,0,0,0
21-Mar-2018,17:30:00,32.53302,97.34133,0,0,0,0,0
21-Mar-2018,17:45:00,32.60169,96.98724,0,0,0,0,0
21-Mar-2018,18:00:00,32.64016,96.94146,0,0,0,0,0
21-Mar-2018,18:15:00,32.40115,97.03761,0,0,0,0,0
21-Mar-2018,18:30:00,32.3462,97.43902,0,0,0,0,0
21-Mar-2018,18:45:00,32.32423,97.67863,0,0,0,0,0
21-Mar-2018,19:00:00,32.43412,98.04951,0,0,0,0,0
21-Mar-2018,19:15:00,32.46708,97.94115,0,0,0,0,0
21-Mar-2018,19:30:00,32.10445,97.94726,0,0,0,0,0
21-Mar-2018,19:45:00,32.61543,98.17009,0,0,0,0,0
21-Mar-2018,20:00:00,32.54675,98.17772,0,0,0,0,0
21-Mar-2018,20:15:00,32.43412,98.19909,0,0,0,0,0
21-Mar-2018,20:30:00,32.43412,98.12277,0,0,0,0,0
21-Mar-2018,20:45:00,32.43412,98.01136,0,0,0,0,0
21-Mar-2018,21:00:00,32.4451,98.3105,0,0,0,0,0
21-Mar-2018,21:15:00,32.35993,98.05562,0,0,0,0,0
21-Mar-2018,21:30:00,31.92312,98.26319,0,0,0,0,0
